	utt_1	utt_2	dialog_id	label
4630	i am great today just bought my first house, you?	that is exciting! i am just updating my twitter status. i am doing great	259	0
4631	that is exciting! i am just updating my twitter status. i am doing great	happy for you, just making my meals for the meal, it is tough being an omnivore.	259	1
4632	happy for you, just making my meals for the meal, it is tough being an omnivore.	i will only eat organic food it took some getting use to but i love it now	259	0
4633	i will only eat organic food it took some getting use to but i love it now	i am trying to eat healthy because i am pregnant.	259	0
4634	i am trying to eat healthy because i am pregnant.	oh wow congrats! your life most be very exciting now	259	0
4635	oh wow congrats! your life most be very exciting now	i do my best for sure, have twins on the way in two months.	259	0
4636	i do my best for sure, have twins on the way in two months.	aww are they both boys or girls?	259	0
4637	aww are they both boys or girls?	both girls! i can not wait to meet them!	259	0
4638	both girls! i can not wait to meet them!	i bet. the highlight of my life is looking around the internet.	259	0
4639	i bet. the highlight of my life is looking around the internet.	do you do anything else for fun?	259	0
4640	do you do anything else for fun?	not really i do go to feminist rallies a lot	259	0
4641	not really i do go to feminist rallies a lot	sounds like quite an exciting life you live.	259	0
4642	sounds like quite an exciting life you live.	it can be at times but social media makes me feel better	259	0
4643	it can be at times but social media makes me feel better	i just want to live a happy life with my children.	259	0
4644	i just want to live a happy life with my children.	hello, how are you this morning?	260	1
4645	hello, how are you this morning?	i survived cancer for 3 years!! i am cancer free!!	260	0
4646	i survived cancer for 3 years!! i am cancer free!!	how cool! congratulations! you should come watch me wrestle.	260	0
4647	how cool! congratulations! you should come watch me wrestle.	yeah sure! i run marathons i am preparing one for this summer	260	0
4648	yeah sure! i run marathons i am preparing one for this summer	i run as well as put a lot of time on the weights.	260	0
4649	i run as well as put a lot of time on the weights.	that is awesome i am also a clean eater	260	0
4650	that is awesome i am also a clean eater	i am on a raw diet. have you tried it?	260	0
4651	i am on a raw diet. have you tried it?	no i have never tried raw diet before	260	0
4652	no i have never tried raw diet before	you may like it. do you volunteer? i do at a shelter.	260	1
4653	you may like it. do you volunteer? i do at a shelter.	no but i have a new job as a life coach	260	0
4654	no but i have a new job as a life coach	that is awesome too, you should stop by the shelter.	260	0
4655	that is awesome too, you should stop by the shelter.	my parents are extremely athletic	260	1
4656	my parents are extremely athletic	what do they do? are they pros?	260	0
4657	what do they do? are they pros?	i started my new job yesterday i really like it so far.	260	1
4658	i started my new job yesterday i really like it so far.	what do they do? are they pros?	260	1
4659	what do they do? are they pros?	they are heath coaches	260	0
4660	they are heath coaches	hello! my name is johny i am four years of age. how are you?	261	1
4661	hello! my name is johny i am four years of age. how are you?	hi!	261	0
4662	hi!	pleased to meet you.	261	0
4663	pleased to meet you.	i am great, just baking cookies at home.	261	0
4664	i am great, just baking cookies at home.	my favorite hobby!	261	0
4665	my favorite hobby!	oh my favorite hobby is to look at blocks of stone and sing about the alphabet!	261	0
4666	oh my favorite hobby is to look at blocks of stone and sing about the alphabet!	that is so unique! knitting is another deep passion of mine.	261	0
4667	that is so unique! knitting is another deep passion of mine.	mom said i can be anything so i will become a dog when i am older. you?	261	1
4668	mom said i can be anything so i will become a dog when i am older. you?	i hope to open a business. like the countrywide bake sale i am now at!	261	0
4669	i hope to open a business. like the countrywide bake sale i am now at!	my favorite food is chocolate candy, do you bake any chocolate pastry?	261	1
4670	my favorite food is chocolate candy, do you bake any chocolate pastry?	no, i avoid chocolate in case my dog gets into my treats	261	0
4671	no, i avoid chocolate in case my dog gets into my treats	dogs! i love dogs so much! what is your dogs name?	261	1
4672	dogs! i love dogs so much! what is your dogs name?	i named my dog ralph. do you have any pets?	261	0
4673	i named my dog ralph. do you have any pets?	i have a cat named mittens!	261	0
4674	i have a cat named mittens!	that is so precious. how long have you had your cat?	261	0
4675	that is so precious. how long have you had your cat?	i have had it for one year, my mom gave it to me as a present!	261	0
4676	i have had it for one year, my mom gave it to me as a present!	what a great gift! i once gave my sister a goldfish.	261	0
4677	what a great gift! i once gave my sister a goldfish.	hiya, i do not see many people as i live on a farm owned by my parents	262	1
4678	hiya, i do not see many people as i live on a farm owned by my parents	yeah i live at a farm in colorado as well so i do not see many people.	262	0
4679	yeah i live at a farm in colorado as well so i do not see many people.	wow coincidence! i actually have a trade electrician you?	262	1
4680	wow coincidence! i actually have a trade electrician you?	i work as a mechanical engineer, mostly on farm equipment and trucks.	262	0
4681	i work as a mechanical engineer, mostly on farm equipment and trucks.	lots in common! what music do you like? county is my fave	262	1
4682	lots in common! what music do you like? county is my fave	i do not listen to much music, i spend my free time rock climbing.	262	0
4683	i do not listen to much music, i spend my free time rock climbing.	more active than me i drive everywhere in my big truck. do you drive?	262	1
4684	more active than me i drive everywhere in my big truck. do you drive?	yeah i drive sometimes to my parents to see my dog called trooper.	262	0
4685	yeah i drive sometimes to my parents to see my dog called trooper.	aww , i do not have pets except the animals on the farm.	262	0
4686	aww , i do not have pets except the animals on the farm.	my parents have.	262	0
4687	my parents have.	he is a black labrador retriever, saved my life when i was a kid.	262	0
4688	he is a black labrador retriever, saved my life when i was a kid.	what animals?	262	0
4689	what animals?	amazing what is his name? sheep mostly	262	0
4690	amazing what is his name? sheep mostly	his name is trevor, anyway i gotta go soon, it was nice chatting with you!	262	1
4691	his name is trevor, anyway i gotta go soon, it was nice chatting with you!	unusual name, but glad he saved you so we could chat!	262	0
4692	unusual name, but glad he saved you so we could chat!	see you later partner, good luck with your farm!	262	0
4693	see you later partner, good luck with your farm!	and you, both out in the country	262	0
4694	and you, both out in the country	okay, time to part ways now, see ya!	262	0
4695	okay, time to part ways now, see ya!	hello! how are you doing today?	263	1
4696	hello! how are you doing today?	i am good! i just finished a book! i read 1 every week	263	0
4697	i am good! i just finished a book! i read 1 every week	ah that is great. nothing like a good book!	263	0
4698	ah that is great. nothing like a good book!	yeah! and i really enjoy a good documentary	263	0
4699	yeah! and i really enjoy a good documentary	i do not have so much time anymore, just moved in a new house.	263	1
4700	i do not have so much time anymore, just moved in a new house.	congrats! i just started my new pa job 3 months ago!	263	1
4701	congrats! i just started my new pa job 3 months ago!	oh i do not have a job yet, just finished my economy major.	263	0
4702	oh i do not have a job yet, just finished my economy major.	that is good though! i am about to have my first child! i am pregnant	263	1
4703	that is good though! i am about to have my first child! i am pregnant	oh congrats! i am married as well and got two kids!	263	0
4704	oh congrats! i am married as well and got two kids!	nice! i just have my husband and we live in pa	263	0
